FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2012-13,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA as of 11/25/12 ,,,,,,,,,,,,,,,,,,
A blank cell indicates no population for the subgroup.,,,,,,,,,,,,,,,,,,
# cells indicate subgroup population fewer than 10,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
52,PINELLAS,2031,LAKEWOOD HIGH SCHOOL, , , , , , , , , , ,352,316,310,343,"1,321"
52,PINELLAS,2081,LARGO HIGH SCHOOL,19, , , , , , , , , ,453,484,401,307,"1,664"
52,PINELLAS,2141,LEALMAN AVENUE ELEMENTARY SCHO,25,84,106,69,89,58,72, , , , , , , ,503
52,PINELLAS,2151,LEALMAN INTERMEDIATE, , , , , , ,79,103,119,86, , , , ,387
52,PINELLAS,2261,MADEIRA BEACH FUNDAMENTAL K-8, ,72,72,72,72,88,88,313,316,319, , , , ,"1,412"
52,PINELLAS,2281,MAXIMO ELEMENTARY SCHOOL,28,101,89,106,98,85,75, , , , , , , ,582
52,PINELLAS,2301,MCMULLEN-BOOTH ELEMENTARY SCHL,34,118,106,126,106,120,130, , , , , , , ,740
52,PINELLAS,2321,MEADOWLAWN MIDDLE SCHOOL, , , , , , , ,399,432,366, , , , ,"1,197"
52,PINELLAS,2371,MELROSE ELEMENTARY SCHOOL,26,70,75,88,59,38,31, , , , , , , ,387
52,PINELLAS,2431,MILDRED HELMS ELEM. SCHOOL,25,104,116,93,98,102,89, , , , , , , ,627
52,PINELLAS,2441,CHI CHI RODRIQUEZ ACADEMY, , , , , ,17,19,18,18,15, , , , ,87
52,PINELLAS,2531,MOUNT VERNON ELEMENTARY SCHOOL,14,82,73,60,84,85,96, , , , , , , ,494
52,PINELLAS,2581,NINA HARRIS ESE CENTER,28,#,#,#,#,#,#,#,11,#,14,19,22,86,237
52,PINELLAS,2641,NORTHEAST HIGH SCHOOL, , , , , , , , , , ,470,517,522,371,"1,880"
52,PINELLAS,2691,NORTH SHORE ELEMENTARY SCHOOL, ,55,66,70,68,63,67, , , , , , , ,389
52,PINELLAS,2791,NORTHWEST ELEMENTARY SCHOOL,29,111,98,90,115,106,87, , , , , , , ,636
52,PINELLAS,2821,PINELLAS SECONDARY SCHOOL, , , , , , , ,#,18,23,27,16,14,#,110
52,PINELLAS,2861,OAK GROVE MIDDLE SCHOOL, , , , , , , ,366,379,401, , , , ,"1,146"
52,PINELLAS,2921,OAKHURST ELEMENTARY SCHOOL,21,111,121,117,120,120,103, , , , , , , ,713
52,PINELLAS,2961,OLDSMAR ELEMENTARY SCHOOL,45,87,89,87,86,80,83, , , , , , , ,557
52,PINELLAS,3021,ORANGE GROVE ELEMENTARY SCHOOL, ,49,72,65,72,65,66, , , , , , , ,389
52,PINELLAS,3031,OSCEOLA FUNDAMENTAL HIGH, , , , , , , , , , ,458,433,425,430,"1,746"
52,PINELLAS,3041,OSCEOLA MIDDLE SCHOOL, , , , , , , ,377,396,422, , , , ,"1,195"
52,PINELLAS,3071,OZONA ELEMENTARY SCHOOL,30,90,108,110,122,131,135, , , , , , , ,726
52,PINELLAS,3131,CURTIS FUNDAMENTAL ELEMENTARY, ,90,90,90,90,88,88, , , , , , , ,536
52,PINELLAS,3191,PALM HARBOR MIDDLE SCHOOL, , , , , , , ,480,480,505, , , , ,"1,465"
52,PINELLAS,3231,RICHARD L. SANDERS SCHOOL,25, , , , , , , ,#,13,15,15,#,90,170
52,PINELLAS,3281,PASADENA FUNDAMENTAL ELEM., ,72,72,72,72,88,88, , , , , , , ,464
52,PINELLAS,3341,CLEARWATER INTERMEDIATE, , , , , , ,48,66,80,100, , , , ,294
52,PINELLAS,3361,PINELLAS CENTRAL ELEM. SCHOOL,47,105,92,90,104,102,106, , , , , , , ,646
52,PINELLAS,3391,PINELLAS PARK ELEMENTARY SCHL, ,85,90,80,87,98,86, , , , , , , ,526
52,PINELLAS,3411,PINELLAS PARK MIDDLE SCHOOL, , , , , , , ,354,315,326, , , , ,995
52,PINELLAS,3421,PINELLAS PARK HIGH SCHOOL, , , , , , , , , , ,609,619,537,426,"2,191"
52,PINELLAS,3431,PLUMB ELEMENTARY SCHOOL,39,125,135,126,126,126,129, , , , , , , ,806
52,PINELLAS,3461,PONCE DE LEON ELEMENTARY SCHOO,22,106,99,97,102,91,89, , , , , , , ,606
52,PINELLAS,3511,RIDGECREST ELEMENTARY SCHOOL,15,72,152,133,137,136,143, , , , , , , ,788
52,PINELLAS,3731,SAFETY HARBOR ELEMENTARY SCHOO,32,128,101,107,116,104,116, , , , , , , ,704
52,PINELLAS,3741,SAFETY HARBOR MIDDLE SCHOOL, , , , , , , ,469,458,444, , , , ,"1,371"
52,PINELLAS,3751,SAWGRASS LAKE ELEMENTARY SCHL,22,117,112,131,128,83,112, , , , , , , ,705
52,PINELLAS,3761,JAMES B. SANDERLIN PK-8,43,53,69,66,64,76,63,66,65, , , , , ,565
52,PINELLAS,3781,ST. PETERSBURG HIGH SCHOOL, , , , , , , , , , ,597,608,563,504,"2,272"
52,PINELLAS,3851,SAN JOSE ELEMENTARY SCHOOL,28,75,69,91,82,82,71, , , , , , , ,498
52,PINELLAS,3871,SANDY LANE ELEMENTARY SCHOOL,24,79,70,80,89,84,80, , , , , , , ,506
52,PINELLAS,3911,SEMINOLE ELEMENTARY SCHOOL,#,106,110,101,111,88,109, , , , , , , ,627
52,PINELLAS,3921,SEMINOLE HIGH SCHOOL, , , , , , , , , , ,587,542,529,481,"2,139"
52,PINELLAS,3931,SEMINOLE MIDDLE SCHOOL, , , , , , , ,447,428,422, , , , ,"1,297"
52,PINELLAS,3961,SEVENTY-FOURTH ST. ELEMENTARY,52,84,90,74,90,72,85, , , , , , , ,547
52,PINELLAS,4021,SHORE ACRES ELEMENTARY SCHOOL,17,113,125,108,114,110,110, , , , , , , ,697
52,PINELLAS,4061,JOHN HOPKINS MIDDLE SCHOOL, , , , , , , ,294,329,308, , , , ,931
52,PINELLAS,4121,SKYCREST ELEMENTARY SCHOOL, ,125,126,134,107,99,101, , , , , , , ,692
52,PINELLAS,4171,SKYVIEW ELEMENTARY SCHOOL,23,117,105,103,125,90,100, , , , , , , ,663
52,PINELLAS,4331,STARKEY ELEMENTARY SCHOOL,25,93,90,107,108,104,111, , , , , , , ,638
52,PINELLAS,4351,MARJORIE KINNAN RAWLINGS ELEM,42,113,124,105,107,91,100, , , , , , , ,682
52,PINELLAS,4381,SUNSET HILLS ELEMENTARY SCHOOL,15,83,88,92,109,105,107, , , , , , , ,599
52,PINELLAS,4491,TARPON SPRINGS ELEMENTARY SCHO,31,105,104,105,107,81,68, , , , , , , ,601
52,PINELLAS,4521,TARPON SPRINGS HIGH SCHOOL,20, , , , , , , , , ,367,368,384,382,"1,521"
52,PINELLAS,4581,TARPON SPRINGS MIDDLE SCHOOL, , , , , , , ,358,350,392, , , , ,"1,100"
52,PINELLAS,4591,NEW HEIGHTS ELEMENTARY SCHOOL,47,154,106,126,131,105,109, , , , , , , ,778
52,PINELLAS,4611,TYRONE MIDDLE SCHOOL, , , , , , , ,311,309,284, , , , ,904
52,PINELLAS,4631,THURGOOD MARSHALL FUNDAMENTAL, , , , , , , ,329,300,307, , , , ,936
52,PINELLAS,4661,TARPON SPRINGS FUNDAMENTAL ELE, ,36,54,36,36,44,66, , , , , , , ,272
52,PINELLAS,4681,PALM HARBOR UNIVERSITY HIGH, , , , , , , , , , ,637,659,617,564,"2,477"
52,PINELLAS,4701,WALSINGHAM ELEMENTARY SCHOOL,31,97,98,75,80,81,89, , , , , , , ,551
52,PINELLAS,4771,WESTGATE ELEMENTARY SCHOOL, ,103,108,103,120,91,87, , , , , , , ,612
52,PINELLAS,4931,WOODLAWN ELEMENTARY SCHOOL,29,84,85,77,74,62,58, , , , , , , ,469
52,PINELLAS,6181,EAST LAKE HIGH SCHOOL,15, , , , , , , , , ,499,545,614,530,"2,203"
52,PINELLAS,6251,SOUTHERN OAK ELEMENTARY SCHOOL,27,109,93,112,138,109,93, , , , , , , ,681
52,PINELLAS,6261,CYPRESS WOODS ELEMENTARY SCHL,32,99,96,129,123,123,133, , , , , , , ,735
52,PINELLAS,6271,SUTHERLAND ELEMENTARY SCHOOL,25,87,88,81,87,80,98, , , , , , , ,546
52,PINELLAS,6281,LAKE ST. GEORGE ELEM. SCHOOL,29,91,92,88,91,98,98, , , , , , , ,587
52,PINELLAS,7001,PINELLAS VIRTUAL INSTRUCTION P, ,11,11,#,12,11,13, , , , , , , ,64
52,PINELLAS,7021,"EXTENDED TRANSITION, NORTH COU", , , , , , , , , , , , , ,54,54
52,PINELLAS,7023,PINELLAS VIRTUAL K-12, , , , , , , ,16,28,35,23,34,33,28,197
52,PINELLAS,7041,"EXTENDED TRANSITION, SOUTH COU", , , , , , , , , , , , , ,50,50
52,PINELLAS,7051,PINELLAS TELESCHOOL, , , , , , , , ,#,#,#,#,#,#,30
52,PINELLAS,7071,DROPOUT PREVENTION SCHOOL,113, , , , ,17,#, ,#,#,#,#,55,27,235
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,10,#,#,#,#,#,#,#,10,11,#,#,16,13,110
52,PINELLAS,7131,ACADEMIE DA VINCI CHARTER SCHO, ,52,37,36,37,37,24, , , , , , , ,223
52,PINELLAS,7151,ATHENIAN ACADEMY, ,50,36,42,42,22,25,23,25,14, , , , ,279
52,PINELLAS,7171,PINELLAS PREPARATORY ACADEMY, , , , , ,88,88,88,88,88, , , , ,440
52,PINELLAS,7181,PLATO ACADEMY CHARTER SCHOOL, ,32,38,36,38,44,44,44,45,43, , , , ,364
52,PINELLAS,7191,ST. PETERSBURG COLLEGIATE HIGH, , , , , , , , , , , ,71,84,66,221
52,PINELLAS,7201,ALFRED ADLER ELEMENTARY SCHOOL, ,15,16,22,13,17,#, , , , , , , ,88
52,PINELLAS,7211,IMAGINE CHARTER SCHOOL,20,50,43,35,34,30,29, , , , , , , ,241
52,PINELLAS,7221,IMAGINE MIDDLE SCHOOL, , , , , , , ,44,40,28, , , , ,112
52,PINELLAS,7241,GULF COAST ACADEMY, , , , , , , , , , ,#,51,101,167,327
52,PINELLAS,7261,MAVERICKS IN EDUCATION SOUTH, , , , , , , , , , ,15,45,88,209,357
52,PINELLAS,7271,PINELLAS PRIMARY ACADEMY, ,90,72,72,90, , , , , , , , , ,324
52,PINELLAS,7281,PLATO ACADEMY NORTH K-8 CHARTE, ,32,37,39,36,44,44,44,44, , , , , ,320
52,PINELLAS,7291,PINELLAS ACADEMY OF MATH AND S, ,121,56,50,55,41,33,58,23, , , , , ,437
52,PINELLAS,7301,WINDSOR CHARTER SCHOOL, ,74,31,37,28, , , , , , , , , ,170
52,PINELLAS,7321,BEN GAMLA CHARTER SCHOOL, ,16,#,#,#,#,#, , , , , , , ,44
52,PINELLAS,7371,NEWPOINT CHARTER SCHOOL, , , , , , , , , , ,13,43,12,#,70
52,PINELLAS,7381,PLATO ACADEMY SOUTH K-8 CHARTE, ,36,35,35,38,44,43,43,46, , , , , ,320
52,PINELLAS,7481,PLATO SEMINOLE, ,35,36,36,37,48,41,34, , , , , , ,267
52,PINELLAS,7491,MYCROSCHOOL CHARTER SCHOOL, , , , , , , , , , ,#,10,37,40,90
52,PINELLAS,7581,PLATO ACADEMY CHARTER SCHOOL T, ,35,38,37,34,42,24, , , , , , , ,210
52,PINELLAS,7731,NEW START HIGH SCHOOL, , , , , , , , , , , ,14,256,108,378
52,PINELLAS,8002,EWES - E-NINI-HASSEE CAMP, , , , , , , ,#,#,#,#,#,#,#,28
52,PINELLAS,8011,DANIEL ACADEMY, , , , , , , , ,#,#,#,#,#, ,17
52,PINELLAS,8012,BRITT HALFWAY HOUSE, , , , , , , , , ,#,#,#,#,#,27
52,PINELLAS,8014,EWES-ECKERD LEADERSHIP PROGRAM, , , , , , , ,#,#,#,12,14,#,#,41
52,PINELLAS,8015,EWES-ECKERD YOUTH CHALLENGE, , , , , , , ,#,#,10,21,#,#,#,52
52,PINELLAS,8028,PACE CENTER FOR GIRLS, , , , , , , , ,#,12,#,13,#,#,51
52,PINELLAS,8031,PINELLAS JUVENILE DET CTR, , , , , , , ,#,#,#,11,17,12,#,54
52,PINELLAS,8033,AMI KIDS PINELLAS, , , , , , , ,#,#,10,#,#,#, ,23
52,PINELLAS,8050,GULF/LAKE ACADEMY, , , , , , , ,#,#,#,14,32,#,#,72
52,PINELLAS,8060,PINELLAS COUNTY JAIL, , , , , , , , , , ,#,#,22,#,28
53,POLK,31,LAKELAND SENIOR HIGH SCHOOL, , , , , , , , , , ,540,534,454,475,"2,003"
53,POLK,43,LAWTON CHILES MIDDLE ACADEMY, , , , , , , ,220,219,210, , , , ,649
53,POLK,51,SOUTHWEST MIDDLE SCHOOL, , , , , , , ,314,301,303, , , , ,918
53,POLK,61,CARLTON PALMORE ELEM. SCHOOL,45,99,95,77,91,94,86, , , , , , , ,587
53,POLK,81,CLEVELAND COURT ELEM. SCHOOL, ,77,72,69,54,65,68, , , , , , , ,405
53,POLK,91,COMBEE ELEMENTARY SCHOOL,30,146,122,128,117,89,104, , , , , , , ,736
53,POLK,92,DORIS A. SANDERS LEARNING CTR, ,#,#,#,#,#,#,13,#,#,#,#,#,29,97
53,POLK,101,CRYSTAL LAKE ELEMENTARY SCHOOL,57,97,82,75,83,67,67, , , , , , , ,528
53,POLK,131,DIXIELAND ELEMENTARY SCHOOL, ,81,81,90,62,69,81, , , , , , , ,464
53,POLK,151,PHILIP O'BRIEN ELEMENTARY SCHO, ,126,108,109,99,91,103, , , , , , , ,636
53,POLK,181,MEDULLA ELEMENTARY SCHOOL,62,98,85,97,87,87,95, , , , , , , ,611
53,POLK,191,R. BRUCE WAGNER ELEMENTARY SCH,30,166,146,127,144,104,115, , , , , , , ,832
53,POLK,201,NORTH LAKELAND ELEMENTARY SCHO,30,122,104,123,96,104,106, , , , , , , ,685
53,POLK,231,SOUTHWEST ELEMENTARY SCHOOL,19,68,86,69,65,66,84, , , , , , , ,457
53,POLK,251,LINCOLN AVENUE ACADEMY, ,108,108,89,87,88,88, , , , , , , ,568
53,POLK,261,ROCHELLE SCHOOL OF THE ARTS,20,72,72,90,90,87,86,108,101,95, , , , ,821
53,POLK,311,DANIEL JENKINS ACADEMY TECH, , , , , , , ,169,169,166, , , , ,504
53,POLK,321,SHELLEY S. BOONE MIDDLE SCHOOL, , , , , , , ,237,278,274, , , , ,789
53,POLK,331,ALTA VISTA ELEMENTARY SCHOOL,22,163,145,125,108,111,109, , , , , , , ,783
53,POLK,341,SANDHILL ELEMENTARY SCHOOL,36,124,127,124,128,107,110, , , , , , , ,756
53,POLK,361,EASTSIDE ELEMENTARY SCHOOL,28,191,193,166,206,147,129, , , , , , , ,"1,060"
53,POLK,391,BETHUNE ACADEMY, ,72,72,72,72,88,88, , , , , , , ,464
53,POLK,401,DAVENPORT SCHOOL OF THE ARTS,39,72,75,74,72,88,89,150,148,102, , , , ,909
53,POLK,421,DON E WOODS OPPORTUNITY CENTER, , , , , , , ,#,27,34,32,24,#,#,132
53,POLK,441,RIDGEVIEW GLOBAL STUDIES ACAD., ,144,146,145,147,134,134, , , , , , , ,850
53,POLK,481,WINTER HAVEN SENIOR HIGH SCHL, , , , , , , , , , ,528,445,405,338,"1,716"
53,POLK,491,DENISON MIDDLE SCHOOL, , , , , , , ,294,299,293, , , , ,886
53,POLK,531,FRANK E. BRIGHAM ACADEMY, ,88,88,88,88,88,88, , , , , , , ,528
53,POLK,571,WESTWOOD MIDDLE SCHOOL, , , , , , , ,274,286,292, , , , ,852
53,POLK,591,ELBERT ELEMENTARY SCHOOL,14,82,88,83,81,88,99, , , , , , , ,535
53,POLK,601,FRED G. GARNER ELEMENTARY SCHL,47,116,117,110,130,116,109, , , , , , , ,745
53,POLK,611,INWOOD ELEMENTARY SCHOOL, ,70,54,73,60,57,61, , , , , , , ,375
53,POLK,621,LAKE SHIPP ELEMENTARY SCHOOL,#,87,108,89,90,85,76, , , , , , , ,544
53,POLK,631,JOHN SNIVELY ELEMENTARY,36,79,85,83,72,65,62, , , , , , , ,482
53,POLK,651,LAKE ALFRED ELEMENTARY SCHOOL,11,77,96,85,97,105,82, , , , , , , ,553
53,POLK,661,KAREN M. SIEGEL ACADEMY,12,#,#,#,#,#,11,11,10,#,14,13,12,47,161
53,POLK,681,WAHNETA ELEMENTARY SCHOOL,54,78,91,81,73,76,75, , , , , , , ,528
53,POLK,711,JEWETT MIDDLE ACADEMY MAGNET, , , , , , , ,198,197,185, , , , ,580
53,POLK,712,JEWETT SCHOOL OF THE ARTS,20,71,72,72,72,88,88,86,79,86, , , , ,734
53,POLK,791,FT. MEADE MIDDLE/SR. HIGH SCHL, , , , , , , ,88,105,118,97,81,105,87,681
53,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY, ,105,93,97,108,104,100, , , , , , , ,607
53,POLK,811,AUBURNDALE SENIOR HIGH SCHOOL, , , , , , , , , , ,458,399,378,332,"1,567"
53,POLK,821,JERE L. STAMBAUGH MIDDLE, , , , , , , ,276,291,292, , , , ,859
53,POLK,841,LENA VISTA ELEMENTARY SCHOOL,36,135,148,133,143,115,103, , , , , , , ,813
53,POLK,851,AUBURNDALE CENTRAL ELEMENTARY,36,67,81,63,69,68,67, , , , , , , ,451
53,POLK,861,WALTER CALDWELL ELEM. SCHOOL,17,103,117,104,106,93,81, , , , , , , ,621
53,POLK,881,POLK CITY ELEMENTARY SCHOOL,20,65,77,82,72,59,68, , , , , , , ,443
53,POLK,901,BARTOW SENIOR HIGH SCHOOL, , , , , , , , , , ,618,529,447,437,"2,031"
53,POLK,931,BARTOW MIDDLE SCHOOL, , , , , , , ,297,285,267, , , , ,849
53,POLK,932,COMPASS MIDDLE CHARTER SCHOOL, , , , , , ,24,60,57,22, , , , ,163
53,POLK,933,CHAIN OF LAKES ELEMENTARY SCHO,43,147,142,143,158,175,151, , , , , , , ,959
53,POLK,937,RIDGE COMMUNITY HIGH SCHOOL, , , , , , , , , , ,593,585,604,462,"2,244"
53,POLK,941,BARTOW ELEMENTARY ACADEMY, ,72,72,72,72,88,88, , , , , , , ,464
53,POLK,961,FLORAL AVENUE ELEMENTARY SCHOO,14,101,87,90,97,78,71, , , , , , , ,538
53,POLK,962,JEAN O'DELL LEARNING CENTER, , ,#,#,#,#,#,#,#,#,#,#,#,17,64
53,POLK,971,UNION ACADEMY, , , , , , , ,136,136,116, , , , ,388
53,POLK,981,GIBBONS STREET ELEMENTARY SCHO,36,54,59,34,48,38,31, , , , , , , ,300
53,POLK,1041,ALTURAS ELEMENTARY SCHOOL, ,68,44,63,63,47,49, , , , , , , ,334
53,POLK,1051,TENOROC HIGH SCHOOL, , , , , , , , , , ,388,327,276,265,"1,256"
53,POLK,1061,HIGHLAND CITY ELEMENTARY SCHOO,#,83,55,59,78,75,76, , , , , , , ,427
53,POLK,1131,MULBERRY SENIOR HIGH SCHOOL, , , , , , , , , , ,285,268,232,264,"1,049"
53,POLK,1141,PURCELL ELEMENTARY SCHOOL,12,89,66,69,82,78,67, , , , , , , ,463
53,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,59,107,87,105,96,77,85, , , , , , , ,616
53,POLK,1161,MULBERRY MIDDLE SCHOOL, , , , , , , ,317,325,298, , , , ,940
53,POLK,1181,KATHLEEN SENIOR HIGH SCHOOL, , , , , , , , , , ,614,552,459,322,"1,947"
53,POLK,1191,KATHLEEN MIDDLE SCHOOL, , , , , , , ,288,279,275, , , , ,842
53,POLK,1221,KATHLEEN ELEMENTARY SCHOOL,11,79,89,91,97,80,77, , , , , , , ,524
53,POLK,1231,GRIFFIN ELEMENTARY SCHOOL,#,97,88,82,89,59,96, , , , , , , ,520
53,POLK,1241,JESSE KEEN ELEMENTARY SCHOOL,48,113,95,99,107,70,71, , , , , , , ,603
53,POLK,1251,WINSTON ELEMENTARY SCHOOL,36,99,94,82,102,53,83, , , , , , , ,549
53,POLK,1271,SLEEPY HILL ELEMENTARY SCHOOL,60,102,103,97,99,99,111, , , , , , , ,671
53,POLK,1281,HIGHLANDS GROVE ELEMENTARY SCH,40,119,120,126,121,107,108, , , , , , , ,741
53,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,47,137,120,130, , , , , , , , , , ,434
53,POLK,1341,MCLAUGHLIN MIDDLE SCHOOL,36, , , , , , ,273,240,252, , , , ,801
53,POLK,1351,POLK AVENUE ELEMENTARY SCHOOL, ,80,87,77,93,58,75, , , , , , , ,470
53,POLK,1361,HILLCREST ELEMENTARY SCHOOL, ,119,117,110,116,94,94, , , , , , , ,650
53,POLK,1362,HORIZONS ELEMENTARY SCHOOL,28,140,144,129,133,129,111, , , , , , , ,814
53,POLK,1371,SPOOK HILL ELEMENTARY SCHOOL,41,90,101,91,98,84,102, , , , , , , ,607
53,POLK,1381,ROOSEVELT ACADEMY, , , , , , , ,48,45,45,35,23,20,36,252
53,POLK,1401,JANIE HOWARD WILSON SCHOOL, ,107,80,88,87,88,84, , , , , , , ,534
53,POLK,1421,DALE R FAIR BABSON PARK ELEM., ,91,67,80,77,74,70, , , , , , , ,459
53,POLK,1451,EDGAR L. PADGETT ELEMENTARY,13,80,92,84,68,73,89, , , , , , , ,499
53,POLK,1491,GAUSE ACADEMY OF LEADERSHIP,53, , , , , , ,40,57,18,56,45,33,10,312
53,POLK,1501,CRYSTAL LAKE MIDDLE SCHOOL, , , , , , , ,380,346,247, , , , ,973
53,POLK,1521,OSCAR J. POPE ELEMENTARY SCHOO,31,81,83,62,66,60,59, , , , , , , ,442
53,POLK,1591,MAYNARD A. TRAVISS CAREER CENT,75, , , , , , , , ,#,#,25,97,79,286
53,POLK,1601,BOK ACADEMY, , , , , , , ,212,179,167, , , , ,558
53,POLK,1611,LAUREL ELEMENTARY SCHOOL,41,78,81,84,90,88,68, , , , , , , ,530
53,POLK,1662,LAKE ALFRED-ADDAIR MIDDLE SCHO, , , , , , , ,223,266,210, , , , ,699
53,POLK,1671,MCKEEL ACADEMY OF TECHNOLOGY, , , , , , , ,88,88,263,238,205,140,127,"1,149"
53,POLK,1681,SCOTT LAKE ELEMENTARY SCHOOL,29,114,124,138,123,104,122, , , , , , , ,754
53,POLK,1682,MCKEEL ELEMENTARY ACADEMY, ,54,54,54,54,66,66, , , , , , , ,348
53,POLK,1691,RIDGE CAREER CENTER, , , , , , , , , , ,#,30,66,161,266
53,POLK,1692,SOUTH MCKEEL ACADEMY, ,126,126,126,126,130,176,176,176, , , , , ,"1,162"
53,POLK,1701,EAGLE LAKE ELEMENTARY SCHOOL,43,72,71,70,88,93,82, , , , , , , ,519
53,POLK,1702,PALMETTO ELEMENTARY SCHOOL,40,131,120,135,135,106,103, , , , , , , ,770
53,POLK,1711,GARDEN GROVE ELEMENTARY SCHOOL, ,105,101,100,106,95,103, , , , , , , ,610
53,POLK,1721,LAKE WALES SENIOR HIGH SCHOOL,#, , , , , , , , , ,431,337,280,255,"1,304"
53,POLK,1731,PINEWOOD ELEMENTARY SCHOOL,#,99,118,115,115,108,86, , , , , , , ,647
53,POLK,1751,JAMES E. STEPHENS ELEM. SCHOOL,42,50,46,59,54,61,65, , , , , , , ,377
53,POLK,1761,LAKE GIBSON MIDDLE SCHOOL, , , , , , , ,378,393,404, , , , ,"1,175"
53,POLK,1762,LAKE GIBSON SENIOR HIGH SCHOOL, , , , , , , , , , ,506,481,403,415,"1,805"
53,POLK,1771,LAKELAND HIGHLANDS MIDDLE SCHL, , , , , , , ,373,406,418, , , , ,"1,197"
53,POLK,1781,DUNDEE ELEMENTARY SCHOOL,18,73,69,69,92,44,65, , , , , , , ,430
53,POLK,1791,HAINES CITY SENIOR HIGH SCHOOL,#, , , , , , , , , ,693,617,500,420,"2,239"
53,POLK,1801,FROSTPROOF MIDDLE/SENIOR HIGH, , , , , , , ,179,158,158,170,152,117,118,"1,052"
53,POLK,1811,CLARENCE BOSWELL ELEM. SCHOOL,10,72,66,67,64,65,62, , , , , , , ,406
53,POLK,1821,JAMES W. SIKES ELEMENTARY SCHL,#,164,159,118,146,148,132, , , , , , , ,872
53,POLK,1831,LAKE MARION CREEK ELEMENTARY S, ,87,84,91,92,92,99,246, , , , , , ,791
53,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,28,105,104,90,93,74,89, , , , , , , ,583
53,POLK,1851,DR. NE ROBERTS ELEMENTARY SCHO,33,106,110,95,106,90,95, , , , , , , ,635
53,POLK,1861,ROSABELLE W. BLAKE ACADEMY,#,70,71,71,76,56,61,112,101,97, , , , ,721
53,POLK,1881,WENDELL WATSON ELEMENTARY SCHO,#,129,123,127,136,121,137, , , , , , , ,779
53,POLK,1891,VALLEYVIEW ELEMENTARY SCHOOL,39,110,113,115,136,144,119, , , , , , , ,776
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,54,85,90,91,97,86,86, , , , , , , ,589
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,39,143,145,137,164,93,108, , , , , , , ,829
53,POLK,1921,BEN HILL GRIFFIN JR ELEMENTARY, , , , ,148,104,132, , , , , , , ,384
53,POLK,1931,GEORGE W. JENKINS SENIOR HIGH, , , , , , , , , , ,637,596,502,475,"2,210"
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,36,173,166,166,168,154,148, , , , , , , ,"1,011"
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,82,107,109,108,108,133,131, , , , , , , ,778
53,POLK,1961,DISCOVERY ACADEMY OF LAKE ALFR, , , , , , , ,390,330,312, , , , ,"1,032"
53,POLK,1971,SLEEPY HILL MIDDLE SCHOOL, , , , , , , ,300,303,266, , , , ,869
53,POLK,1981,DUNDEE RIDGE MIDDLE SCHOOL, , , , , , , ,171,415,401, , , , ,987
53,POLK,1991,LAKE REGION HIGH SCHOOL, , , , , , , , , , ,562,535,423,341,"1,861"
53,POLK,2001,BILL DUNCAN OPPORTUNITY CENTER, , , , , , , ,35,34,46,27,12,#,#,164
53,POLK,7001,POLK VIRTUAL INSTRUCTION PROGR, , ,17,10,18,13,10,11,#,#,#,13,11,#,131
53,POLK,8002,POLK PRE-COLLEGIATE ACADEMY, , , , , , , , , , ,31,23, , ,54
53,POLK,8004,NEW BEGINNINGS HIGH SCHOOL,#, , , , , , ,#,10,11,77,85,93,78,365
53,POLK,8006,OUR CHILDRENS MIDDLE ACADEMY, , , , , , , ,22,16,#, , , , ,44
53,POLK,8031,ACHIEVEMENT ACADEMY,102, , , , , , , , , , , , , ,102
53,POLK,8121,HARTRIDGE ACADEMY, ,71,49,32,29,22,19, , , , , , , ,222
53,POLK,8131,POLK STATE COLLEGE COLLEGIATE, , , , , , , , , , , , ,153,122,275
53,POLK,8133,CHAIN OF LAKES COLLEGIATE HIGH, , , , , , , , , , , , ,133,147,280
53,POLK,8140,LAKELAND MONTESSORI MIDDLE SCH, , , , , , , , ,29,24, , , , ,53
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOU, ,15,14,18,12,13,#,#, , , , , , ,89
53,POLK,8142,BERKLEY ACCELERATED MIDDLE SCH, , , , , , , ,161,155,147, , , , ,463
53,POLK,8143,OUR CHILDREN'S ACADEMY,74,30,19,22,19,11,12, , , , , , , ,187
53,POLK,8148,DROP BACK IN, , , , , , , , , , ,118,109,111,140,478
53,POLK,9002,TRANSITION SCHOOL, , , , , , , , , , , , , ,44,44
53,POLK,9003,HOSPITAL HOMEBOUND,#,#,#,#,#,#,#,#,10,#,#,#,#,#,70
